EAR,EyeState
0.332480375,Open
0.343371887,Open
0.335924731,Open
0.33755967,Open
0.350169175,Open
0.351018552,Open
0.337186581,Open
0.351791299,Open
0.343754819,Open
0.35323191,Open
0.344581668,Open
0.373372395,Open
0.369163617,Open
0.370482903,Open
0.343534453,Open
0.359925021,Open
0.345800183,Open
0.349963843,Open
0.357221185,Open
0.359500279,Open
0.355333613,Open
0.348447246,Open
0.356158514,Open
0.351815529,Open
0.352266856,Open
0.357380435,Open
0.35578389,Open
0.34782274,Open
0.340543553,Open
0.332194512,Open
0.336023487,Open
0.35165543,Open
0.350107803,Open
0.351382619,Open
0.351770278,Open
0.349918592,Open
0.350453967,Open
0.35535323,Open
0.36222704,Open
0.347682734,Open
0.332119602,Open
0.350963608,Open
0.34783254,Open
0.342846127,Open
0.340719418,Open
0.342796248,Open
0.346043509,Open
0.354893329,Open
0.355051799,Open
0.353097156,Open
0.368250822,Open
0.378724988,Open
0.347673389,Open
0.368546917,Open
0.36216543,Open
0.36834593,Open
0.369023385,Open
0.34783254,Open
0.344353698,Open
0.363748732,Open
0.338616296,Open
0.35168512,Open
0.378236837,Open
0.359856384,Open
0.372753404,Open
0.366520119,Open
0.359570326,Open
0.368821615,Open
0.35785591,Open
0.35324586,Open
0.347219875,Open
0.368234543,Open
0.35324586,Open
0.351548998,Open
0.356589649,Open
0.375443229,Open
0.351640313,Open
0.35515552,Open
0.358038951,Open
0.349776965,Open
0.35498923,Open
0.351640313,Open
0.363899327,Open
0.372906045,Open
0.360676366,Open
0.363994216,Open
0.362716962,Open
0.358038951,Open
0.371360381,Open
0.337487142,Open
0.348043093,Open
0.363149843,Open
0.361395329,Open
0.33786819,Open
0.362822083,Open
0.361448057,Open
0.347301303,Open
0.365875922,Open
0.347682734,Open
0.345864093,Open
0.365059398,Open
0.355821775,Open
0.365537291,Open
0.356105119,Open
0.368442229,Open
0.357321983,Open
0.344744054,Open
0.346879721,Open
0.358593439,Open
0.368415386,Open
0.357288994,Open
0.362281669,Open
0.286804614,Open
0.125333508,Open
0.147073432,Open
0.165256696,Open
0.237194779,Open
0.288879632,Open
0.302025576,Open
0.32310913,Open
0.334542224,Open
0.338002588,Open
0.33446109,Open
0.345231064,Open
0.356639668,Open
0.359007549,Open
0.351775755,Open
0.361612744,Open
0.359007549,Open
0.340988327,Open
0.349081649,Open
0.336225511,Open
0.334103351,Open
0.340645468,Open
0.335393064,Open
0.355806941,Open
0.356873785,Open
0.348759743,Open
0.350010321,Open
0.342613281,Open
0.353483784,Open
0.337154228,Open
0.350245511,Open
0.340633136,Open
0.345135066,Open
0.350507596,Open
0.340003469,Open
0.348984189,Open
0.336017053,Open
0.345949159,Open
0.337822512,Open
0.332282225,Open
0.359225406,Open
0.343288632,Open
0.337834857,Open
0.340964888,Open
0.322247562,Open
0.345581054,Open
0.338413796,Open
0.344926498,Open
0.325138312,Open
0.346299382,Open
0.32517622,Open
0.339319575,Open
0.340523275,Open
0.340655815,Open
0.325584203,Open
0.318509515,Open
0.135006064,Blink
0.148232803,Blink
0.135780822,Blink
0.215644197,Blink
0.295488248,Open
0.312205332,Open
0.328021654,Open
0.32646348,Open
0.323902399,Open
0.322835796,Open
0.256056525,Blink
0.145777197,Blink
0.141187025,Blink
0.145548629,Blink
0.228720204,Blink
0.277262351,Open
0.294418378,Open
0.319859575,Open
0.329319579,Open
0.318629558,Open
0.33696869,Open
0.342218938,Open
0.347838721,Open
0.337460355,Open
0.342379165,Open
0.347311444,Open
0.342191638,Open
0.347745913,Open
0.338215026,Open
0.323971436,Open
0.314044238,Open
0.299943851,Open
0.19744061,Blink
0.168503844,Blink
0.186451263,Blink
0.249982223,Blink
0.287536418,Open
0.317554959,Open
0.31762656,Open
0.333772104,Open
0.338337875,Open
0.333639276,Open
0.345604166,Open
0.347087752,Open
0.347311444,Open
0.342218938,Open
0.334266931,Open
0.346836759,Open
0.347011293,Open
0.361159029,Open
0.352379464,Open
0.358092454,Open
0.338997766,Open
0.350719057,Open
0.349381105,Open
0.335184692,Open
0.336273422,Open
0.342823871,Open
0.353934577,Open
0.354507928,Open
0.349731407,Open
0.351575186,Open
0.345416765,Open
0.341715952,Open
0.342089342,Open
0.345628775,Open
0.36037293,Open
0.35197783,Open
0.352610172,Open
0.34258723,Open
0.35299917,Open
0.34251894,Open
0.355754403,Open
0.354887327,Open
0.357135113,Open
0.368354494,Open
0.363569565,Open
0.349978876,Open
0.355494068,Open
0.353218027,Open
0.362691847,Open
0.367441484,Open
0.366218995,Open
0.347682734,Open
0.358801531,Open
0.357105156,Open
0.350173538,Open
0.351875324,Open
0.353305502,Open
0.351807174,Open
0.355589398,Open
0.355367817,Open
0.357717937,Open
0.359028016,Open
0.36107018,Open
0.353304399,Open
0.352082539,Open
0.353154593,Open
0.357092979,Open
0.355491769,Open
0.345434485,Open
0.336498478,Open
0.359110488,Open
0.352362934,Open
0.349486333,Open
0.350357043,Open
0.361532041,Open
0.345644067,Open
0.349880575,Open
0.341078474,Open
0.3466538,Open
0.336530037,Open
0.184463198,Blink
0.173490837,Blink
0.190432931,Blink
0.28692357,Blink
0.317782621,Open
0.32914363,Open
0.349073904,Open
0.348968959,Open
0.337487357,Open
0.34923647,Open
0.349918592,Open
0.347015267,Open
0.3465194,Open
0.365613366,Open
0.354000919,Open
0.357397276,Open
0.339677584,Open
0.346726788,Open
0.346383848,Open
0.344615663,Open
0.350117967,Open
0.342536779,Open
0.328788047,Open
0.348909927,Open
0.337783881,Open
0.350890568,Open
0.342003178,Open
0.352154195,Open
0.349954749,Open
0.357487679,Open
0.353597049,Open
0.346598639,Open
0.341773849,Open
0.3507169,Open
0.356447124,Open
0.341614565,Open
0.341496599,Open
0.336403245,Open
0.335897164,Open
0.349052238,Open
0.344919815,Open
0.339934508,Open
0.334299629,Open
0.346417837,Open
0.330342979,Open
0.341652164,Open
0.342930752,Open
0.35696264,Open
0.3503006,Open
0.347672809,Open
0.341787964,Open
0.3427404,Open
0.355462412,Open
0.349954749,Open
0.349819198,Open
0.340891335,Open
0.346890005,Open
0.354447787,Open
0.350091973,Open
0.342570768,Open
0.346553389,Open
0.341451348,Open
0.360703417,Open
0.346553389,Open
0.346712672,Open
0.354440892,Open
0.347049288,Open
0.36519115,Open
0.366472498,Open
0.347957289,Open
0.358679609,Open
0.346194076,Open
0.350754574,Open
0.344909018,Open
0.341588265,Open
0.341451348,Open
0.341655882,Open
0.352559717,Open
0.340682698,Open
0.366424505,Open
0.346098538,Open
0.34667865,Open
0.33953903,Open
0.341624747,Open
0.341751071,Open
0.354752881,Open
0.343549225,Open
0.341614565,Open
0.344873955,Open
0.349219163,Open
0.340763795,Open
0.332409051,Open
0.336685923,Open
0.341787964,Open
0.32359209,Open
0.345093234,Open
0.340111846,Open
0.34729904,Open
0.349954749,Open
0.327507057,Open
0.336067043,Open
0.357979139,Open
0.346007617,Open
0.341755038,Open
0.341614565,Open
0.341619237,Open
0.341614565,Open
0.350789637,Open
0.347049288,Open
0.341947248,Open
0.344909018,Open
0.341451348,Open
0.360540321,Open
0.355508934,Open
0.337468727,Open
0.351818349,Open
0.353437766,Open
0.342003178,Open
0.33997111,Open
0.354739456,Open
0.351818647,Open
0.354285186,Open
0.352107573,Open
0.363880252,Open
0.354140064,Open
0.349073904,Open
0.359451874,Open
0.355326611,Open
0.355972592,Open
0.346580934,Open
0.345083032,Open
0.362937178,Open
0.357536048,Open
0.343864196,Open
0.348909927,Open
0.325866481,Open
0.354166667,Open
0.339182381,Open
0.350842162,Open
0.359501451,Open
0.350081159,Open
0.362929245,Open
0.341581639,Open
0.350790765,Open
0.341451348,Open
0.347510846,Open
0.3465194,Open
0.341787964,Open
0.344305462,Open
0.320277939,Open
0.169901215,Blink
0.178720269,Blink
0.220874266,Blink
0.271389865,Blink
0.287347359,Open
0.305296442,Open
0.308486518,Open
0.344087734,Open
0.354741842,Open
0.346541373,Open
0.346226835,Open
0.34977841,Open
0.348888518,Open
0.351139491,Open
0.347230525,Open
0.355373501,Open
0.346554023,Open
0.354401986,Open
0.365699576,Open
0.36774297,Open
0.362797105,Open
0.362902127,Open
0.348357057,Open
0.363211277,Open
0.349276679,Open
0.355984444,Open
0.35497024,Open
0.367307607,Open
0.341924882,Open
0.349276679,Open
0.356182282,Open
0.366458289,Open
0.352474826,Open
0.352406646,Open
0.349215206,Open
0.348493282,Open
0.370234682,Open
0.359492973,Open
0.345751777,Open
0.352011124,Open
0.348907108,Open
0.354151111,Open
0.357378498,Open
0.355838019,Open
0.354941901,Open
0.353963632,Open
0.337582521,Open
0.343534453,Open
0.35994666,Open
0.343581732,Open
0.338021243,Open
0.34516181,Open
0.353412088,Open
0.367284207,Open
0.37213285,Open
0.365988333,Open
0.380208333,Open
0.350153329,Open
0.359097725,Open
0.367345832,Open
0.372431615,Open
0.367230983,Open
0.381064417,Open
0.350765306,Open
0.355867347,Open
0.366715119,Open
0.368829647,Open
0.376062555,Open
0.359974894,Open
0.356564177,Open
0.361499292,Open
0.35658298,Open
0.356731101,Open
0.367148357,Open
0.367452158,Open
0.362927015,Open
0.363041864,Open
0.346739929,Open
0.368178987,Open
0.346856016,Open
0.357801148,Open
0.367469184,Open
0.366112134,Open
0.350881915,Open
0.366551545,Open
0.356128153,Open
0.361992426,Open
0.350849836,Open
0.357532115,Open
0.361057097,Open
0.362335092,Open
0.356128153,Open
0.368039219,Open
0.315133094,Open
0.161279611,Blink
0.139145002,Blink
0.171892668,Blink
0.211374177,Blink
0.245586548,Open
0.287780642,Open
0.315005012,Open
0.327888988,Open
0.318831251,Open
0.314599931,Open
0.31961355,Open
0.329510121,Open
0.315206681,Open
0.331035607,Open
0.320316437,Open
0.338210378,Open
0.362153661,Open
0.350323209,Open
0.334404256,Open
0.33989927,Open
0.339545333,Open
0.342045819,Open
0.35590898,Open
0.359000954,Open
0.332231427,Open
0.3472034,Open
0.34971175,Open
0.352894687,Open
0.363865064,Open
0.369177346,Open
0.359326594,Open
0.349250271,Open
0.337594697,Open
0.35287578,Open
0.355296622,Open
0.34000061,Open
0.347013109,Open
0.358827535,Open
0.336948315,Open
0.343208016,Open
0.358990137,Open
0.349250271,Open
0.323544503,Open
0.188007657,Blink
0.168045037,Blink
0.199883971,Blink
0.242976029,Blink
0.31858409,Open
0.342017165,Open
0.34780491,Open
0.343371887,Open
0.364755671,Open
0.35994666,Open
0.362248162,Open
0.367315152,Open
0.359613068,Open
0.357536048,Open
0.345614859,Open
0.352107573,Open
0.351061163,Open
0.35227079,Open
0.3465194,Open
0.352434008,Open
0.362248162,Open
0.35794515,Open
0.346726788,Open
0.364188311,Open
0.354168702,Open
0.362937178,Open
0.347059885,Open
0.363246392,Open
0.361833142,Open
0.352131011,Open
0.34938173,Open
0.352434008,Open
0.346890005,Open
0.357979139,Open
0.346890005,Open
0.356128153,Open
0.346856016,Open
0.356731101,Open
0.352718519,Open
0.356397252,Open
0.345781784,Open
0.362937178,Open
0.356581457,Open
0.34729904,Open
0.356731101,Open
0.36519115,Open
0.359833459,Open
0.339666569,Open
0.328836515,Open
0.323247178,Open
0.340078919,Open
0.349640847,Open
0.351629061,Open
0.351061163,Open
0.340873712,Open
0.338624699,Open
0.345391225,Open
0.349008749,Open
0.357300153,Open
0.361666217,Open
0.357979139,Open
0.355392186,Open
0.362917962,Open
0.346726788,Open
0.359649226,Open
0.355259175,Open
0.354249029,Open
0.351030094,Open
0.35227079,Open
0.364918238,Open
0.345614859,Open
0.354082104,Open
0.35442241,Open
0.345614859,Open
0.356564177,Open
0.351067951,Open
0.356397252,Open
0.334779913,Open
0.344008863,Open
0.340512819,Open
0.342832948,Open
0.348564319,Open
0.360132462,Open
0.343522704,Open
0.345959122,Open
0.336774934,Open
0.342427682,Open
0.347627974,Open
0.332340891,Open
0.337911779,Open
0.334431495,Open
0.334869069,Open
0.335179685,Open
0.332653756,Open
0.332496129,Open
0.337864917,Open
0.321608574,Open
0.337876714,Open
0.333349441,Open
0.346553389,Open
0.346886071,Open
0.354506652,Open
0.330668386,Open
0.34336793,Open
0.345792197,Open
0.343371887,Open
0.336049171,Open
0.341914288,Open
0.330483452,Open
0.343624699,Open
0.336581403,Open
0.332695328,Open
0.32668382,Open
0.335629253,Open
0.334398568,Open
0.338057844,Open
0.337566981,Open
0.332170789,Open
0.338231263,Open
0.336481297,Open
0.33953903,Open
0.343584252,Open
0.33067778,Open
0.336518259,Open
0.338023947,Open
0.341755038,Open
0.3242419,Open
0.3311482,Open
0.341393571,Open
0.330228752,Open
0.340644928,Open
0.334154394,Open
0.345759271,Open
0.316829872,Open
0.294716539,Open
0.320651041,Open
0.315846892,Open
0.327099791,Open
0.316130835,Open
0.321608574,Open
0.336481297,Open
0.326857201,Open
0.318396099,Open
0.329218603,Open
0.324091071,Open
0.311109366,Open
0.321608574,Open
0.327593116,Open
0.33691759,Open
0.341778487,Open
0.337779209,Open
0.328034528,Open
0.326395177,Open
0.313045062,Open
0.33412149,Open
0.320776399,Open
0.328153465,Open
0.337609084,Open
0.310827548,Open
0.329481557,Open
0.324449939,Open
0.326229168,Open
0.331010221,Open
0.327927615,Open
0.320240944,Open
0.331279901,Open
0.335317629,Open
0.314646282,Open
0.330540785,Open
0.323788285,Open
0.340300273,Open
0.345940187,Open
0.343779399,Open
0.340148311,Open
0.33288374,Open
0.326626643,Open
0.335938991,Open
0.321509384,Open
0.340308977,Open
0.329543726,Open
0.337514198,Open
0.335187143,Open
0.34631048,Open
0.336211035,Open
0.345260872,Open
0.352824316,Open
0.334041595,Open
0.330259628,Open
0.33462063,Open
0.340248764,Open
0.338461482,Open
0.332125919,Open
0.336243962,Open
0.330085102,Open
0.333308199,Open
0.318558859,Open
0.329688469,Open
0.337679969,Open
0.336654716,Open
0.319748323,Open
0.317728765,Open
0.337602008,Open
0.349731857,Open
0.334869069,Open
0.332393675,Open
0.32603988,Open
0.319748323,Open
0.32423921,Open
0.337880644,Open
0.33083695,Open
0.33083695,Open
0.323528942,Open
0.331926051,Open
0.319748323,Open
0.32391387,Open
0.334443292,Open
0.32423921,Open
0.32391387,Open
0.331106501,Open
0.335325123,Open
0.330236246,Open
0.323528942,Open
0.324850364,Open
0.321509384,Open
0.321509384,Open
0.343371887,Open
0.311194168,Open
0.332744294,Open
0.338374529,Open
0.326891136,Open
0.332567094,Open
0.338235045,Open
0.331483188,Open
0.338211668,Open
0.342609142,Open
0.337368041,Open
0.337269687,Open
0.333638047,Open
0.334615136,Open
0.321496212,Open
0.340060832,Open
0.340141571,Open
0.33360302,Open
0.328395817,Open
0.321892587,Open
0.332530027,Open
0.32381817,Open
0.318528057,Open
0.318747994,Open
0.318910722,Open
0.313659012,Open
0.321685396,Open
0.318558859,Open
0.317852131,Open
0.321685396,Open
0.343549225,Open
0.332990247,Open
0.335238774,Open
0.335588116,Open
0.328948964,Open
0.328960119,Open
0.31461548,Open
0.32339478,Open
0.332653756,Open
0.334550324,Open
0.321320395,Open
0.327273172,Open
0.321641342,Open
0.338377303,Open
0.327684806,Open
0.327499031,Open
0.338021243,Open
0.331419038,Open
0.310749297,Open
0.316098204,Open
0.320138898,Open
0.315739088,Open
0.322267457,Open
0.310766134,Open
0.330535346,Open
0.327099791,Open
0.325646047,Open
0.327099791,Open
0.321685396,Open
0.318369724,Open
0.318382927,Open
0.315974467,Open
0.331274225,Open
0.327672092,Open
0.308389749,Open
0.316433009,Open
0.310606061,Open
0.30099087,Open
0.298207364,Open
0.310531885,Open
0.294666529,Open
0.288908213,Open
0.29467818,Open
0.306597447,Open
0.3055578,Open
0.303919246,Open
0.293257085,Open
0.297794109,Open
0.298695341,Open
0.296106884,Open
0.284588082,Open
0.293181477,Open
0.284772322,Open
0.298247714,Open
0.296294853,Open
0.305194085,Open
0.298791487,Open
0.296155856,Open
0.295274617,Open
0.287223546,Open
0.286159949,Open
0.289632516,Open
0.298333965,Open
0.281748463,Open
0.300030046,Open
0.305727274,Open
0.300819025,Open
0.289229923,Open
0.314679222,Open
0.30974952,Open
0.314375262,Open
0.284225467,Open
0.157087898,Blink
0.128330072,Blink
0.12657764,Blink
0.122287282,Blink
0.127313935,Blink
0.082271164,Blink
0.08860579,Blink
0.073076392,Blink
0.075674089,Blink
0.104507062,Blink
0.121077292,Blink
0.086117498,Blink
0.075638907,Blink
0.173726895,Blink
0.170736518,Blink
0.089330333,Blink
0.071350304,Blink
0.07659228,Blink
0.08180753,Blink
0.079870422,Blink
0.083629084,Blink
0.082886372,Blink
0.089831727,Blink
0.086933917,Blink
0.117327497,Blink
0.135804165,Blink
0.107069817,Blink
0.134919931,Blink
0.194631662,Blink
0.252550292,Blink
0.27752114,Open
0.305397324,Open
0.285423568,Open
0.290654216,Open
0.304259467,Open
0.292756631,Open
0.268038136,Open
0.279278194,Open
0.271383564,Open
0.282244408,Open
0.292009675,Open
0.276158082,Open
0.296804632,Open
0.282103546,Open
0.273056996,Open
0.273829394,Open
0.279589037,Open
0.260160172,Open
0.287901634,Open
0.256680338,Open
0.288287824,Open
0.275253471,Open
0.274920095,Open
0.287262249,Open
0.288196198,Open
0.276094061,Open
0.287273648,Open
0.266184116,Open
0.26455599,Open
0.282687729,Open
0.279278456,Open
0.291645873,Open
0.290213142,Open
0.298270308,Open
0.30558646,Open
0.323572071,Open
0.303758818,Open
0.299639916,Open
0.286560208,Open
0.304527286,Open
0.311002815,Open
0.295915128,Open
0.29156518,Open
0.294967737,Open
0.303103673,Open
0.291233961,Open
0.280684475,Open
0.271962205,Open
0.294976849,Open
0.272935075,Open
0.265901223,Open
0.261161139,Open
0.274510266,Open
0.287952751,Open
0.281112394,Open
0.283769866,Open
0.289760168,Open
0.285734178,Open
0.287548689,Open
0.29202333,Open
0.291348069,Open
0.27170863,Open
0.288861883,Open
0.302254825,Open
0.283720841,Open
0.30317413,Open
0.27284137,Open
0.261010987,Open
0.263866155,Open
0.262338209,Open
0.262597087,Open
0.277056362,Open
0.27013439,Open
0.268361676,Open
0.264031945,Open
0.270810442,Open
0.274011708,Open
0.274849456,Open
0.280344282,Open
0.275573879,Open
0.27394334,Open
0.262856929,Open
0.269535898,Open
0.256543338,Open
0.251124138,Open
0.24465546,Open
0.259561247,Open
0.253462934,Open
0.239538885,Open
0.260711437,Open
0.255215515,Open
0.24196892,Open
0.269201935,Open
0.248489151,Open
0.245133328,Open
0.255069701,Open
0.251188261,Open
0.25596708,Open
0.249094297,Open
0.252403952,Open
0.240938416,Open
0.24255544,Open
0.239691864,Open
0.245619576,Open
0.260354888,Open
0.239134495,Open
0.229815867,Open
0.239170823,Open
0.244645809,Open
0.239176863,Open
0.250766606,Open
0.238885304,Open
0.236441632,Open
0.233164783,Open
0.235600254,Open
0.233354089,Open
0.239189679,Open
0.231021525,Open
0.233692362,Open
0.225171144,Open
0.228151246,Open
0.233692657,Open
0.236999006,Open
0.239232011,Open
0.229071814,Open
0.247413495,Open
0.259012795,Open
0.253365361,Open
0.264122757,Open
0.247496745,Open
0.270390679,Open
0.260243376,Open
0.253087497,Open
0.245256133,Open
0.261424804,Open
0.25010962,Open
0.256868452,Open
0.276731695,Open
0.280450932,Open
0.264942875,Open
0.262549285,Open
0.277078183,Open
0.283846568,Open
0.267708774,Open
0.243710002,Open
0.236858467,Open
0.261608444,Open
0.266481244,Open
0.250430609,Open
0.250584432,Open
0.271015108,Open
0.247910627,Open
0.252210803,Open
0.253396347,Open
0.275943278,Open
0.257860837,Open
0.261847469,Open
0.2599992,Open
0.262370106,Open
0.260635587,Open
0.272573295,Open
0.272982806,Open
0.278752659,Open
0.264658822,Open
0.276310268,Open
0.26551119,Open
0.278752659,Open
0.284834627,Open
0.283493466,Open
0.295570543,Open
0.273345092,Open
0.280013035,Open
0.279186013,Open
0.26994863,Open
0.275064415,Open
0.276188855,Open
0.205761407,Open
0.099519127,Blink
0.085741795,Blink
0.085745066,Blink
0.11698661,Blink
0.090233836,Blink
0.080874597,Blink
0.099261184,Blink
0.100567037,Blink
0.106388566,Blink
0.112895329,Blink
0.109285118,Blink
0.130438742,Blink
0.126847986,Blink
0.169101285,Blink
0.200168925,Blink
0.209592621,Open
0.210429395,Open
0.210457683,Open
0.218592697,Open
0.214159068,Open
0.217411266,Open
0.211800613,Open
0.218614545,Open
0.218068834,Open
0.217309024,Open
0.21799611,Open
0.222873109,Open
0.230704552,Open
0.22228878,Open
0.231316702,Open
0.223217319,Open
0.233679391,Open
0.236523404,Open
0.264345126,Open
0.261053728,Open
0.26115231,Open
0.283724698,Open
0.278077774,Open
0.271845172,Open
0.279854608,Open
0.212487394,Blink
0.095097855,Blink
0.086349008,Blink
0.096307492,Blink
0.154159597,Blink
0.193043178,Blink
0.230741347,Blink
0.236572167,Open
0.239268334,Open
0.147540306,Blink
0.122743189,Blink
0.139449776,Blink
0.190555749,Blink
0.228922647,Open
0.258972245,Open
0.263629944,Open
0.283186515,Open
0.290793963,Open
0.25810919,Open
0.269143631,Open
0.285282793,Open
0.290622561,Open
0.269022434,Open
0.277173913,Open
0.282817417,Open
0.278922872,Open
0.276595745,Open
0.2791126,Open
0.287628051,Open
0.293652321,Open
0.287201546,Open
0.279194038,Open
0.278892365,Open
0.287752655,Open
0.300094492,Open
0.294912872,Open
0.286396188,Open
0.288010101,Open
0.308371167,Open
0.298028326,Open
0.306393287,Open
0.310837169,Open
0.303179635,Open
0.303299955,Open
0.297305108,Open
0.32723683,Open
0.324963223,Open
0.319358552,Open
0.330093016,Open
0.324925873,Open
0.340780563,Open
0.337383828,Open
0.346078914,Open
0.326510692,Open
0.328478852,Open
0.310757096,Open
0.317919563,Open
0.322939155,Open
0.314337545,Open
0.31054313,Open
0.307571764,Open
0.307515253,Open
0.328216382,Open
0.310972965,Open
0.328425958,Open
0.312768153,Open
0.328473811,Open
0.321242417,Open
0.32661556,Open
0.32661556,Open
0.346204276,Open
0.338875154,Open
0.333596966,Open
0.338671889,Open
0.323239962,Open
0.330120761,Open
0.340785363,Open
0.3440283,Open
0.333682144,Open
0.328578974,Open
0.328578974,Open
0.287498014,Open
0.136463311,Blink
0.120810995,Blink
0.149841399,Blink
0.226665726,Blink
0.277382893,Open
0.301541142,Open
0.3106347,Open
0.295109336,Open
0.322795055,Open
0.305402696,Open
0.185429763,Blink
0.135967722,Blink
0.143503061,Blink
0.212065364,Blink
0.258646275,Open
0.292992765,Open
0.269995029,Open
0.198807714,Blink
0.231880152,Open
0.286568616,Open
0.163332615,Blink
0.106690832,Blink
0.114470307,Blink
0.131145492,Blink
0.18124848,Blink
0.208286754,Blink
0.247163844,Blink
0.262263118,Blink
0.251218697,Open
0.239448085,Open
0.239620019,Open
0.253032172,Open
0.265159854,Open
0.275016998,Open
0.300057318,Open
0.281428429,Open
0.261186879,Open
0.265974351,Open
0.276031003,Open
0.295769978,Open
0.291767264,Open
0.285495729,Open
0.276048209,Open
0.27975587,Open
0.290442927,Open
0.292518338,Open
0.289523151,Open
0.286765234,Open
0.285424211,Open
0.23496055,Open
0.159911391,Blink
0.111921636,Blink
0.139690919,Blink
0.206108714,Blink
0.209271386,Blink
0.263091658,Open
0.279549756,Open
0.289742698,Open
0.283344847,Open
0.28214263,Open
0.29352339,Open
0.310683386,Open
0.303266444,Open
0.30101071,Open
0.322992333,Open
0.300588589,Open
0.307255148,Open
0.333299085,Open
0.314697444,Open
0.313468541,Open
0.322741547,Open
0.329576537,Open
0.326136753,Open
0.316251182,Open
0.311151841,Open
0.312698911,Open
0.30498463,Open
0.303339906,Open
0.314667508,Open
0.330759152,Open
0.327466948,Open
0.319756737,Open
0.32101908,Open
0.328763568,Open
0.311104292,Open
0.337266236,Open
0.307294974,Open
0.311060535,Open
0.311656848,Open
0.300203963,Open
0.311653396,Open
0.303855939,Open
0.295532414,Open
0.327253511,Open
0.318732626,Open
0.307636847,Open
0.323104795,Open
0.316964157,Open
0.295258668,Open
0.149919742,Blink
0.132578624,Blink
0.115591267,Blink
0.131828351,Blink
0.188185243,Blink
0.218682738,Blink
0.263586132,Open
0.293214421,Open
0.298668378,Open
0.303941406,Open
0.328537855,Open
0.325350411,Open
0.326375501,Open
0.328026523,Open
0.324791534,Open
0.328227343,Open
0.336803165,Open
0.320617875,Open
0.326523289,Open
0.326242805,Open
0.329985715,Open
0.325681114,Open
0.334527406,Open
0.333020297,Open
0.328176877,Open
0.322369817,Open
0.334878012,Open
0.326016241,Open
0.328230237,Open
0.346037101,Open
0.347998629,Open
0.34327333,Open
0.335995507,Open
0.34777703,Open
0.353622688,Open
0.343806928,Open
0.343062279,Open
0.322392636,Open
0.34572987,Open
0.351342282,Open
0.338091139,Open
0.352378387,Open
0.353156118,Open
0.350287028,Open
0.347339616,Open
0.350703743,Open
0.347005084,Open
0.348958618,Open
0.35080801,Open
0.350081698,Open
0.339475391,Open
0.341989927,Open
0.335937321,Open
0.336831184,Open
0.345220649,Open
0.35248178,Open
0.355028934,Open
0.352990316,Open
0.35248178,Open
0.338064594,Open
0.347918682,Open
0.356353895,Open
0.362365557,Open
0.362158594,Open
0.347564146,Open
0.359774176,Open
0.375020461,Open
0.385378791,Open
0.380643997,Open
0.418191054,Open
0.396824943,Open
0.402908467,Open
0.403913709,Open
0.402611513,Open
0.407794531,Open
0.407718667,Open
0.412526686,Open
0.423935114,Open
0.40682582,Open
0.418216316,Open
0.417375883,Open
0.428963157,Open
0.409459173,Open
0.419956994,Open
0.429728409,Open
0.414620687,Open
0.418150913,Open
0.40643073,Open
0.427612634,Open
0.400589184,Open
0.379461976,Open
0.402851119,Open
0.398089569,Open
0.373588684,Open
0.390863513,Open
0.396187105,Open
0.385249339,Open
0.368794116,Open
0.383937175,Open
0.380262758,Open
0.379438386,Open
0.369560951,Open
0.372849452,Open
0.358268727,Open
0.360983763,Open
0.347454473,Open
0.345726863,Open
0.336461573,Open
0.338556715,Open
0.338743331,Open
0.340383642,Open
0.32788321,Open
0.344814589,Open
0.326750396,Open
0.327710129,Open
0.336060904,Open
0.32385134,Open
0.334806858,Open
0.329981346,Open
0.314432672,Open
0.315981883,Open
0.30450065,Open
0.303886009,Open
0.292789643,Open
0.310101836,Open
0.313478389,Open
0.304221661,Open
0.318482356,Open
0.307191084,Open
0.327530086,Open
0.30743197,Open
0.320051735,Open
0.306485908,Open
0.306838754,Open
0.317929581,Open
0.307105293,Open
0.287172924,Open
0.306833338,Open
0.297650474,Open
0.312927167,Open
0.294229096,Open
0.301765057,Open
0.304541076,Open
0.294188792,Open
0.304168539,Open
0.302533123,Open
0.297943821,Open
0.308428002,Open
0.313911755,Open
0.309691711,Open
0.319143716,Open
0.326382344,Open
0.322445701,Open
0.321756988,Open
0.310964641,Open
0.322308496,Open
0.318173597,Open
0.325870841,Open
0.323386124,Open
0.331130547,Open
0.342637731,Open
0.332375009,Open
0.323522292,Open
0.33832272,Open
0.331670312,Open
0.328188756,Open
0.335539564,Open
0.329917095,Open
0.33131075,Open
0.338526833,Open
0.331872613,Open
0.347447863,Open
0.3371616,Open
0.336975418,Open
0.344776975,Open
0.332034654,Open
0.331104005,Open
0.331128978,Open
0.328182214,Open
0.338742089,Open
0.335734312,Open
0.328571982,Open
0.326470579,Open
0.328600713,Open
0.318077428,Open
0.317486633,Open
0.334448733,Open
0.32871101,Open
0.332632681,Open
0.313264071,Open
0.31911422,Open
0.337065289,Open
0.338302214,Open
0.355806472,Open
0.34821682,Open
0.360911661,Open
0.332842082,Open
0.345497426,Open
0.361427278,Open
0.356935685,Open
0.356878912,Open
0.337470455,Open
0.171952643,Blink
0.135459,Blink
0.138413737,Blink
0.159285098,Blink
0.188669168,Blink
0.220182672,Blink
0.259000273,Blink
0.27130409,Open
0.283804197,Open
0.302520617,Open
0.310568273,Open
0.31675756,Open
0.337688713,Open
0.327803331,Open
0.318869149,Open
0.320039211,Open
0.330000417,Open
